Biden,Sanders,Trump
-0.16559523809523818,-0.3,13.284426406926407
-0.16559523809523818,-0.3,13.284426406926407
-0.16559523809523818,-0.3,13.284426406926407
-0.16559523809523818,-0.3,13.284426406926407
-0.16559523809523818,-0.3,13.284426406926407
-0.16559523809523818,-0.3,13.351093073593074
-0.16559523809523818,-0.3,13.351093073593074
-0.16559523809523818,-0.3,13.351093073593074
-0.16559523809523818,-0.3,13.351093073593074
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.402175324675325
-0.16559523809523818,-0.3,13.56884199134199
-0.16559523809523818,-0.3,13.636266233766234
-0.16559523809523818,-0.3,13.636266233766234
-0.16559523809523818,-0.3,13.636266233766234
-0.16559523809523818,-0.3,13.731504329004329
-0.2655952380952382,-0.3,13.731504329004329
-0.2655952380952382,-0.3,13.53150432900433
-0.2655952380952382,-0.3,13.53150432900433
-0.2655952380952382,-0.3,13.53150432900433
-0.2655952380952382,-0.3,13.698170995670996
-0.2655952380952382,-0.3,13.698170995670996
-0.2655952380952382,-0.3,13.698170995670996
-0.2655952380952382,-0.3,12.898170995670995
-0.2655952380952382,-0.3,13.298170995670995
-0.2655952380952382,-0.3,13.298170995670995
-0.2655952380952382,-0.3,13.298170995670995
-0.2655952380952382,-0.3,13.298170995670995
-0.2655952380952382,-0.3,13.198170995670996
-0.1155952380952382,-0.3,13.198170995670996
-0.1155952380952382,-0.3,13.198170995670996
-0.1155952380952382,-0.3,13.198170995670996
-0.1155952380952382,-0.3,12.898170995670995
-0.1155952380952382,-0.3,13.298170995670995
-0.1155952380952382,-0.3,13.298170995670995
-0.1155952380952382,-0.3,13.298170995670995
-0.1155952380952382,-0.3,13.248170995670995
-0.1155952380952382,-0.3,13.248170995670995
-0.1155952380952382,-0.3,13.248170995670995
-0.1155952380952382,-0.3,13.248170995670995
-0.1155952380952382,-0.3,13.248170995670995
-0.1155952380952382,-0.3,13.748170995670995
-0.1155952380952382,-0.3,13.748170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.1155952380952382,-0.3,14.548170995670995
-0.01559523809523819,-0.3,14.548170995670995
-0.01559523809523819,-0.3,14.548170995670995
-0.01559523809523819,-0.3,15.248170995670995
-0.01559523809523819,-0.3,15.248170995670995
-0.01559523809523819,-0.3,15.248170995670995
-0.3655952380952382,-0.3,15.248170995670995
-0.3655952380952382,-0.3,15.748170995670995
-0.3655952380952382,-0.3,15.748170995670995
-0.7114285714285715,-0.3,15.748170995670995
-0.7114285714285715,-0.3,15.748170995670995
-0.7114285714285715,-0.3,15.748170995670995
-0.7114285714285715,-0.3,16.748170995670996
-0.7114285714285715,-0.3,17.548170995670997
-0.7114285714285715,-0.3,17.09102813852814
-0.7114285714285715,-0.3,16.84102813852814
-0.7114285714285715,-0.3,16.84102813852814
-0.7114285714285715,-0.3,16.84102813852814
-1.2114285714285715,-0.3,16.84102813852814
-1.2114285714285715,-0.3,16.74102813852814
-1.2114285714285715,-0.3,16.74102813852814
-1.2114285714285715,-0.3,16.74102813852814
-1.2114285714285715,-0.3,16.74102813852814
-1.2114285714285715,-0.3,16.74102813852814
-1.2114285714285715,-0.3,16.87102813852814
-1.2114285714285715,-0.3,16.87102813852814
-1.2114285714285715,-0.3,16.87102813852814
-1.2114285714285715,-0.3,16.87102813852814
-1.2114285714285715,-0.3,16.87102813852814
-1.2114285714285715,-0.3,16.47102813852814
-1.2114285714285715,-0.3,16.47102813852814
-1.2114285714285715,-0.3,16.47102813852814
-1.2114285714285715,-0.3,16.47102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.22102813852814
-1.2114285714285715,-0.3,16.35102813852814
-1.2114285714285715,-0.3,16.35102813852814
-1.2114285714285715,-0.3,16.85102813852814
-1.2114285714285715,-0.3,16.85102813852814
-1.2114285714285715,-0.3,16.85102813852814
-1.2114285714285715,-0.3,16.92602813852814
-1.2114285714285715,-0.3,16.692694805194805
-1.2114285714285715,-0.3,16.692694805194805
-1.2114285714285715,-0.3,16.75777417027417
-1.2114285714285715,-0.3,16.75777417027417
-1.2114285714285715,-0.3,16.50777417027417
-1.2114285714285715,-0.3,16.50777417027417
-1.2114285714285715,-0.3,16.341107503607503
-1.2114285714285715,-0.3,16.341107503607503
-1.2114285714285715,-0.3,17.141107503607504
-1.2114285714285715,-0.3,17.941107503607505
-1.2114285714285715,-0.3,17.941107503607505
-1.2114285714285715,-0.3,17.941107503607505
-1.2114285714285715,-0.3,17.941107503607505
-1.2114285714285715,-0.3,17.941107503607505
-1.2114285714285715,-0.3,18.00928932178932
-1.2114285714285715,-0.3,18.00928932178932
-1.6864285714285714,-0.3,18.00928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,18.40928932178932
-1.6864285714285714,-0.3,19.10928932178932
-1.6864285714285714,-0.3,19.162622655122654
-1.6864285714285714,-0.3,19.162622655122654
-1.6864285714285714,-0.3,19.162622655122654
-1.6864285714285714,-0.3,18.795955988455987
-1.6864285714285714,-0.3,18.795955988455987
-1.6864285714285714,-0.3,19.245955988455986
-1.6864285714285714,-0.3,19.245955988455986
-1.6864285714285714,-0.3,19.245955988455986
-1.6864285714285714,-0.3,19.245955988455986
-1.6864285714285714,-0.3,19.245955988455986
-2.0322619047619046,-0.3,19.245955988455986
-2.0322619047619046,-0.3,19.489137806637803
-2.0322619047619046,-0.3,19.489137806637803
-2.0322619047619046,-0.3,19.789137806637804
-2.0322619047619046,-0.3,19.789137806637804
-2.0322619047619046,-0.3,19.789137806637804
-2.0322619047619046,-0.3,19.789137806637804
-2.0322619047619046,-0.3,20.522471139971138
-2.0322619047619046,-0.3,20.522471139971138
-2.0322619047619046,-0.3,20.522471139971138
-2.0322619047619046,-0.3,20.522471139971138
-2.0322619047619046,-0.3,20.522471139971138
-2.0322619047619046,-0.3,21.090652958152955
-2.0322619047619046,-0.3,21.220652958152954
-2.4322619047619045,-0.3,21.220652958152954
-2.4322619047619045,-0.3,21.220652958152954
-2.4322619047619045,-0.3,21.08731962481962
-2.4322619047619045,-0.3,20.48731962481962
-2.4322619047619045,-0.3,20.48731962481962
-2.4322619047619045,-0.3,20.48731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,20.98731962481962
-2.4322619047619045,-0.3,21.07065295815295
-2.4322619047619045,-0.3,21.07065295815295
-2.4322619047619045,-0.3,21.120652958152952
-2.4322619047619045,-0.3,21.120652958152952
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.43731962481962
-2.4322619047619045,-0.3,21.503986291486285
-2.4322619047619045,-0.3,21.503986291486285
-2.4322619047619045,-0.3,21.310652958152954
-2.4322619047619045,-0.3,21.310652958152954
-2.4322619047619045,-0.3,21.235652958152954
-2.4322619047619045,-0.3,21.235652958152954
-2.4322619047619045,-0.3,21.235652958152954
-2.4322619047619045,-0.3,21.235652958152954
-2.4322619047619045,-0.3,21.235652958152954
-2.4322619047619045,-0.3,21.235652958152954
-2.4322619047619045,-0.3,21.357875180375178
-2.4322619047619045,-0.3,21.357875180375178
-2.4322619047619045,-0.3,22.357875180375178
-2.4322619047619045,-0.3,22.50073232323232
-2.4322619047619045,-0.3,22.50073232323232
-2.4322619047619045,-0.3,22.50073232323232
-2.4322619047619045,-0.3,22.554065656565655
-2.4322619047619045,-0.3,22.304065656565655
-2.4322619047619045,-0.3,22.304065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.804065656565655
-2.4322619047619045,-0.3,22.904065656565656
-2.4322619047619045,-0.3,22.920732323232322
-2.4322619047619045,-0.3,22.920732323232322
-2.4322619047619045,-0.3,22.920732323232322
-2.4322619047619045,-0.3,23.32073232323232
-2.4322619047619045,-0.3,23.32073232323232
-2.4322619047619045,-0.3,23.32073232323232
-2.4322619047619045,-0.3,23.32073232323232
-2.4322619047619045,-0.3,23.52073232323232
-2.4322619047619045,-0.3,23.52073232323232
-2.4322619047619045,-0.3,23.52073232323232
-2.4322619047619045,-0.3,23.52073232323232
-2.4322619047619045,-0.3,23.52073232323232
-2.4322619047619045,-0.3,23.52073232323232
-2.4322619047619045,-0.3,23.404065656565653
-2.4322619047619045,-0.3,22.904065656565653
-2.4322619047619045,-0.3,22.904065656565653
-2.4322619047619045,-0.3,22.104065656565652
-2.7780952380952377,-0.3,22.104065656565652
-2.7780952380952377,-0.3,22.104065656565652
-2.7780952380952377,-0.3,22.104065656565652
-2.7780952380952377,-0.3,22.104065656565652
-2.7780952380952377,-0.3,22.354065656565652
-2.7780952380952377,-0.3,22.639779942279937
-3.1780952380952376,-0.3,22.639779942279937
-3.1780952380952376,-0.3,22.639779942279937
-3.1780952380952376,-0.3,22.389779942279937
-3.1780952380952376,-0.3,22.389779942279937
-3.1780952380952376,-0.3,22.389779942279937
-3.1780952380952376,-0.3,22.389779942279937
-3.1780952380952376,-0.3,21.952279942279937
-3.1780952380952376,-0.3,22.114779942279938
-3.1780952380952376,-0.3,22.71477994227994
-3.1780952380952376,-0.3,22.71477994227994
-3.1780952380952376,-0.3,22.279065656565653
-3.1780952380952376,-0.3,22.279065656565653
-3.1780952380952376,-0.3,22.279065656565653
-3.1780952380952376,-0.3,22.279065656565653
-3.1780952380952376,-0.3,22.279065656565653
-3.1780952380952376,-0.3,22.529065656565653
-3.1780952380952376,-0.3,22.529065656565653
-3.1780952380952376,-0.3,22.529065656565653
-3.1780952380952376,-0.3,22.529065656565653
-3.1780952380952376,-0.3,22.529065656565653
-3.1780952380952376,-0.3,22.229065656565652
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.579065656565653
-3.1780952380952376,-0.3,22.721922799422796
-3.1780952380952376,-0.3,22.721922799422796
-3.1780952380952376,-0.3,22.721922799422796
-3.1780952380952376,-0.3,23.121922799422794
-3.1780952380952376,-0.3,23.121922799422794
-3.1780952380952376,-0.3,23.121922799422794
-2.878095238095238,-0.3,23.121922799422794
-2.878095238095238,-0.3,23.121922799422794
-2.878095238095238,-0.3,23.251922799422793
-2.878095238095238,-0.3,23.251922799422793
-2.878095238095238,-0.3,23.251922799422793
-2.878095238095238,-0.3,23.41858946608946
-2.878095238095238,-0.3,23.41858946608946
-2.878095238095238,-0.3,23.54858946608946
-2.878095238095238,-0.3,23.54858946608946
-2.878095238095238,-0.3,24.162225829725823
-2.878095238095238,-0.3,24.162225829725823
-2.878095238095238,-0.3,24.45389249639249
-2.878095238095238,-0.3,24.45389249639249
-2.878095238095238,-0.3,24.35389249639249
-2.878095238095238,-0.3,24.35389249639249
-2.878095238095238,-0.3,24.35389249639249
-2.878095238095238,-0.3,24.35389249639249
-2.478095238095238,-0.3,24.35389249639249
-2.478095238095238,-0.3,24.20389249639249
-2.478095238095238,-0.3,24.45389249639249
-2.478095238095238,-0.3,24.45389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.478095238095238,-0.3,24.95389249639249
-2.878095238095238,-0.3,24.95389249639249
-2.878095238095238,-0.3,25.20389249639249
-2.878095238095238,-0.3,25.45389249639249
-2.878095238095238,-0.3,25.45389249639249
-2.878095238095238,-0.3,25.37055916305916
-2.878095238095238,-0.3,25.656273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.781273448773444
-2.878095238095238,-0.3,25.941273448773444
-2.878095238095238,-0.3,25.941273448773444
-2.878095238095238,-0.3,25.941273448773444
-2.878095238095238,-0.3,25.941273448773444
-2.878095238095238,-0.3,25.941273448773444
-2.878095238095238,-0.3,25.941273448773444
-2.6780952380952376,-0.3,25.941273448773444
-2.6780952380952376,-0.3,25.941273448773444
-2.6780952380952376,-0.3,25.941273448773444
-2.6780952380952376,-0.3,25.941273448773444
-2.6780952380952376,-0.3,25.241273448773445
-2.6780952380952376,-0.3,25.241273448773445
-2.6780952380952376,-0.3,25.241273448773445
-2.6780952380952376,-0.3,25.241273448773445
-2.6780952380952376,-0.3,25.241273448773445
-2.6780952380952376,-0.3,25.241273448773445
-2.6780952380952376,-0.3,25.08571789321789
-2.6780952380952376,-0.3,25.08571789321789
-2.6780952380952376,-0.3,25.002384559884558
-2.6780952380952376,-0.3,24.502384559884558
-2.6780952380952376,-0.3,25.30238455988456
-2.6780952380952376,-0.3,25.30238455988456
-2.6780952380952376,-0.3,25.30238455988456
-2.6780952380952376,-0.3,25.30238455988456
-2.6780952380952376,-0.3,25.30238455988456
-2.6780952380952376,-0.3,25.30238455988456
-2.6780952380952376,-0.3,26.002384559884558
-2.6780952380952376,-0.3,26.377384559884558
-2.6780952380952376,-0.3,26.17738455988456
-2.6780952380952376,-0.3,26.17738455988456
-2.6780952380952376,-0.3,25.877384559884558
-2.6780952380952376,-0.3,25.47738455988456
-2.878095238095238,-0.3,25.47738455988456
-2.878095238095238,-0.3,25.47738455988456
-2.7780952380952377,-0.3,25.47738455988456
-2.7780952380952377,-0.3,25.47738455988456
-2.7780952380952377,-0.3,25.52738455988456
-2.7780952380952377,-0.3,25.52738455988456
-2.978095238095238,-0.3,25.52738455988456
-2.978095238095238,-0.3,25.52738455988456
-2.978095238095238,-0.3,25.52738455988456
-2.978095238095238,-0.3,26.12738455988456
-2.978095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.378095238095238,-0.3,26.12738455988456
-2.1780952380952376,-0.3,26.12738455988456
-2.1780952380952376,-0.3,26.12738455988456
-2.1780952380952376,-0.3,26.12738455988456
-2.1780952380952376,-0.3,25.927384559884562
-2.1780952380952376,-0.3,25.927384559884562
-2.1780952380952376,-0.3,25.927384559884562
-2.1780952380952376,-0.3,25.927384559884562
-2.1780952380952376,-0.3,25.927384559884562
-1.7780952380952377,-0.3,25.927384559884562
-1.7780952380952377,-0.3,25.371134559884563
-1.7780952380952377,-0.3,25.371134559884563
-1.7780952380952377,-0.3,25.371134559884563
-1.7780952380952377,-0.3,25.421134559884564
-1.7780952380952377,-0.3,25.421134559884564
-1.7780952380952377,-0.3,25.421134559884564
-1.7780952380952377,-0.3,25.421134559884564
-1.7780952380952377,-0.3,25.421134559884564
-1.7780952380952377,-0.3,25.496134559884563
-1.7780952380952377,-0.3,25.496134559884563
-1.7780952380952377,-0.3,25.496134559884563
-1.7780952380952377,-0.3,25.496134559884563
-1.7780952380952377,-0.3,25.496134559884563
-1.7780952380952377,-0.3,25.796134559884564
-1.7780952380952377,-0.3,25.712801226551232
-1.7780952380952377,-0.3,25.712801226551232
-1.7780952380952377,-0.3,26.712801226551232
-1.7780952380952377,-0.3,26.712801226551232
-1.7780952380952377,-0.3,26.8794678932179
-2.1780952380952376,-0.3,26.8794678932179
-2.1780952380952376,-0.3,26.8794678932179
-2.1780952380952376,-0.3,26.8794678932179
-2.1780952380952376,-0.3,26.8794678932179
-2.1780952380952376,-0.3,26.8794678932179
-2.1780952380952376,-0.3,26.1794678932179
-2.1780952380952376,-0.3,26.1794678932179
-2.1780952380952376,-0.3,26.1794678932179
-2.1780952380952376,-0.3,26.1794678932179
-2.1780952380952376,-0.3,26.446134559884566
-2.1780952380952376,-0.3,26.446134559884566
-2.1780952380952376,-0.3,26.446134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.946134559884566
-2.1780952380952376,-0.3,26.196134559884566
-2.1780952380952376,-0.3,26.796134559884567
-2.1780952380952376,-0.3,27.496134559884567
-2.1780952380952376,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.846134559884568
-2.128095238095238,-0.3,27.950301226551236
-2.128095238095238,-0.3,27.950301226551236
-2.128095238095238,-0.3,27.950301226551236
-2.128095238095238,-0.3,28.250301226551237
-2.128095238095238,-0.3,28.250301226551237
-2.128095238095238,-0.3,28.250301226551237
-2.128095238095238,-0.3,28.250301226551237
-2.128095238095238,-0.3,28.250301226551237
-2.128095238095238,-0.3,28.250301226551237
-2.128095238095238,-0.3,28.78363455988457
-1.7614285714285711,-0.3,28.78363455988457
-1.7614285714285711,-0.3,29.28363455988457
-1.7614285714285711,-0.3,29.49613455988457
